VITTORIA,HP,N MOSSE,N ATTACCHI MISCHIA,N ATTACCHI DISTANZA,N POZIONI,REWARD
False,0,23,2,7,3,-0.23
True,1,26,0,6,3,0.24
False,0,61,2,7,1,-0.6099997
False,0,16,6,4,1,-0.16
False,0,26,1,6,3,-0.26
True,13,9,3,0,2,6.41
False,0,30,3,1,1,-0.3
True,20,8,4,1,2,9.92
False,0,18,2,4,2,-0.18
False,0,20,4,0,3,-0.2
True,5,8,6,0,0,2.42
True,3,21,5,1,4,1.29
True,5,20,5,2,1,2.3
True,1,22,6,3,1,0.28
True,12,17,2,6,0,5.83
False,0,16,0,11,1,-0.16
True,20,6,3,0,1,9.94
True,9,5,5,0,0,4.45
False,0,22,5,2,2,-0.22
True,3,11,8,0,0,1.39
True,7,23,0,5,2,3.27
True,10,7,6,0,1,4.93
True,3,17,7,2,2,1.33
True,14,4,3,1,1,6.96
True,2,41,0,12,3,0.5900002
False,0,20,4,1,1,-0.2
True,14,5,4,0,1,6.95
True,6,9,5,0,2,2.91
False,0,16,0,5,2,-0.16
False,0,61,0,9,2,-0.6099997
False,0,20,0,5,3,-0.2
False,0,9,0,6,1,-0.08999999
True,10,12,5,1,1,4.88
False,0,11,0,5,2,-0.11
True,9,33,4,2,2,4.17
True,4,10,9,0,1,1.9
False,0,15,3,4,1,-0.15
True,14,16,4,2,2,6.84
True,12,12,2,5,2,5.88
True,18,6,0,4,1,8.94
True,5,22,0,4,3,2.28
True,9,7,5,0,1,4.43
False,0,25,0,7,2,-0.25
True,11,11,6,1,1,5.39
True,8,22,1,9,2,3.78
False,0,4,4,0,0,-0.04
False,0,7,0,5,1,-0.06999999
True,7,41,0,8,1,3.09
True,8,12,2,7,0,3.88
False,0,16,3,3,2,-0.16
True,10,48,2,10,3,4.52
True,10,16,4,1,3,4.84
False,0,21,6,1,2,-0.21
True,8,14,0,5,3,3.86
True,1,29,6,3,1,0.21
True,8,5,5,0,1,3.95
False,0,22,4,0,2,-0.22
True,7,9,4,1,1,3.41
False,0,10,6,0,1,-0.09999999
False,0,3,3,0,0,-0.03
False,0,11,0,5,1,-0.11
False,0,33,0,8,2,-0.33
True,1,23,2,9,4,0.27
False,0,25,2,8,3,-0.25
True,12,16,4,0,1,5.84
True,3,38,0,7,3,1.12
True,1,37,0,10,3,0.1300001
True,3,48,2,21,2,1.02
True,11,15,0,5,2,5.35
True,6,15,5,0,2,2.85
False,0,5,5,0,0,-0.05
False,0,11,8,0,0,-0.11
True,18,6,4,0,2,8.94
False,0,19,0,5,3,-0.19
True,3,11,5,1,1,1.39
False,0,5,0,5,0,-0.05
False,0,19,0,4,3,-0.19
False,0,8,0,6,2,-0.07999999
False,0,15,5,2,1,-0.15
False,0,17,0,10,1,-0.17
False,0,18,6,3,1,-0.18
False,0,19,2,6,0,-0.19
True,13,47,2,4,2,6.03
False,0,12,0,5,3,-0.12
True,7,14,5,2,3,3.36
True,19,9,4,0,1,9.41
False,0,26,0,5,3,-0.26
True,7,7,7,0,0,3.43
True,5,27,2,4,1,2.23
True,11,22,2,7,0,5.28
False,0,26,4,0,3,-0.26
False,0,20,0,6,2,-0.2
True,8,19,3,3,2,3.81
False,0,13,0,6,2,-0.13
False,0,28,5,1,1,-0.28
False,0,22,4,3,1,-0.22
True,9,7,4,0,2,4.43
True,5,31,1,9,2,2.19
True,8,15,2,4,2,3.85
False,0,12,0,5,1,-0.12
False,0,15,0,7,1,-0.15
True,17,16,4,1,4,8.34
True,5,26,3,7,1,2.24
True,7,22,3,3,1,3.28
False,0,21,7,4,3,-0.21
False,0,10,6,3,1,-0.09999999
False,0,11,4,1,0,-0.11
True,17,17,4,0,1,8.33
False,0,19,1,6,2,-0.19
True,18,8,2,2,2,8.92
True,12,16,2,4,1,5.84
False,0,13,6,0,2,-0.13
True,6,27,4,8,2,2.73
True,1,15,0,7,1,0.35
False,0,10,4,0,2,-0.09999999
True,17,4,3,1,1,8.46
False,0,15,6,0,1,-0.15
True,5,9,6,0,0,2.41
True,14,11,0,6,0,6.89
True,1,25,6,1,2,0.25
True,2,9,5,2,0,0.91
False,0,7,3,3,1,-0.06999999
True,9,14,0,5,1,4.36
True,12,18,0,6,4,5.82
False,0,17,5,3,0,-0.17
True,13,9,6,0,1,6.41
False,0,9,8,0,1,-0.08999999
True,6,12,0,5,1,2.88
False,0,21,6,2,1,-0.21
True,8,12,1,6,1,3.88
True,16,10,2,5,1,7.9
True,1,22,6,0,1,0.28
True,18,8,0,4,0,8.92
True,9,7,5,1,1,4.43
False,0,17,2,3,1,-0.17
False,0,9,5,1,1,-0.08999999
True,4,32,5,3,2,1.68
True,9,25,6,6,2,4.25
True,10,24,2,3,2,4.76
True,4,17,0,9,3,1.83
False,0,29,8,3,2,-0.29
True,16,8,3,0,1,7.92
False,0,18,0,6,2,-0.18
False,0,25,2,5,3,-0.25
True,3,23,5,0,2,1.27
False,0,24,6,1,1,-0.24
False,0,25,5,3,1,-0.25
True,7,8,7,0,0,3.42
True,11,6,4,2,0,5.44
False,0,9,4,0,1,-0.08999999
True,18,27,0,8,3,8.73
False,0,29,4,1,3,-0.29
True,10,9,0,5,2,4.91
False,0,13,5,2,1,-0.13
False,0,23,0,5,3,-0.23
False,0,26,4,1,3,-0.26
True,18,75,0,11,3,8.25
False,0,27,0,13,2,-0.27
True,8,18,0,5,2,3.82
True,2,9,5,1,1,0.91
True,11,18,5,1,1,5.32
True,2,20,5,1,2,0.8
True,5,61,6,3,1,1.89
False,0,12,7,0,2,-0.12
True,11,6,4,0,1,5.44
True,11,9,6,1,1,5.41
False,0,13,8,0,1,-0.13
True,17,23,3,5,1,8.27
True,3,35,6,0,1,1.15
True,14,7,4,0,0,6.93
False,0,6,5,0,0,-0.05999999
True,15,21,2,7,2,7.29
False,0,8,0,4,0,-0.07999999
False,0,6,4,0,0,-0.05999999
True,16,31,0,5,3,7.69
True,1,19,6,0,2,0.31
True,1,40,1,11,1,0.1000001
False,0,8,6,0,1,-0.07999999
False,0,16,4,2,0,-0.16
True,7,8,6,0,0,3.42
True,4,26,0,9,2,1.74
True,2,8,5,0,1,0.92
False,0,11,6,0,2,-0.11
False,0,14,6,4,2,-0.14
True,9,20,0,7,1,4.3
True,4,31,5,1,1,1.69
True,14,30,3,2,5,6.7
True,12,3,3,0,1,5.97
True,11,13,3,5,1,5.37
True,9,13,5,0,3,4.37
False,0,23,0,5,1,-0.23
True,10,5,5,0,1,4.95
True,5,33,6,4,2,2.17
True,10,4,4,0,1,4.96
True,10,15,5,0,1,4.85
True,8,13,4,1,1,3.87
False,0,19,4,4,3,-0.19
