VITTORIA,HP,N MOSSE,N ATTACCHI MISCHIA,N ATTACCHI DISTANZA,N POZIONI,REWARD
True,5,25,4,2,1,2.26
False,0,7,6,0,1,-0.06999999
False,0,6,2,0,1,-0.05999999
True,1,9,4,0,1,0.42
False,0,26,0,2,4,-0.26
True,6,30,4,0,3,2.71
False,0,8,0,4,1,-0.07999999
True,5,14,5,1,2,2.28
True,1,24,0,5,1,0.27
True,1,27,4,0,1,0.24
False,0,80,0,2,1,-0.7999995
True,6,30,0,11,3,2.71
False,0,19,0,4,1,-0.19
False,0,8,4,0,1,-0.07999999
False,0,17,4,0,1,-0.17
False,0,23,5,0,1,-0.5899999
False,0,64,5,0,3,-0.7299997
True,2,12,7,0,1,0.89
False,0,5,3,0,1,-0.05
False,0,8,5,0,2,-0.07999999
True,9,13,8,0,1,4.38
False,0,23,2,1,2,-0.23
False,0,36,5,0,1,-0.4499998
False,0,6,3,0,1,-0.05999999
True,2,6,5,0,1,0.95
False,0,21,1,3,2,-0.21
True,7,9,0,4,1,3.42
True,13,18,4,0,1,5.34
False,0,32,0,2,1,-0.32
False,0,19,5,0,1,-0.19
False,0,53,0,7,5,-0.6199997
True,1,8,5,0,2,0.43
True,6,18,4,0,3,2.74
False,0,7,5,0,1,-0.06999999
False,0,25,0,6,3,-0.25
False,0,7,4,0,1,-0.06999999
True,2,11,6,0,1,0.9
True,5,14,5,2,5,2.27
False,0,20,0,5,1,-0.2
False,0,31,4,0,2,-0.31
False,0,30,2,1,1,-0.3
False,0,2,2,0,0,-0.02
False,0,14,2,3,2,-0.3199999
False,0,19,4,0,1,-0.8199998
True,6,109,0,4,2,-5.730017
False,0,4,4,0,0,-0.04
False,0,37,4,1,3,-0.7299997
False,0,3,3,0,1,-0.03
False,0,14,4,0,1,-0.14
False,0,12,3,0,1,-0.12
True,2,19,4,2,2,0.82
True,7,6,5,0,1,3.45
False,0,6,3,0,0,-0.05999999
True,3,24,4,0,1,1.27
False,0,21,0,3,0,-0.21
False,0,14,3,0,1,-0.14
False,0,7,4,0,2,-0.06999999
False,0,19,0,7,1,-0.19
True,2,15,0,5,1,0.86
False,0,21,9,0,1,-0.3
True,2,16,6,0,1,0.85
False,0,16,4,0,2,-0.16
False,0,17,4,0,1,-0.17
True,4,11,5,0,1,1.9
False,0,16,4,0,1,-0.16
True,3,11,8,0,1,1.4
False,0,24,4,0,4,-0.24
False,0,40,0,5,3,-0.3999999
True,17,10,0,5,1,8.41
False,0,13,2,0,1,-0.13
False,0,30,3,0,2,-0.39
True,10,25,0,8,1,4.76
False,0,11,3,0,1,-0.11
False,0,14,2,4,1,-0.14
True,5,35,1,9,3,2.16
True,11,31,3,3,3,5.2
True,4,33,2,3,3,1.68
False,0,22,2,0,4,-0.22
False,0,28,3,0,2,-0.4599999
False,0,27,3,3,1,-0.27
False,0,11,5,0,1,-0.11
False,0,8,7,0,1,-0.07999999
False,0,17,1,3,3,-0.17
False,0,25,3,2,2,-0.25
False,0,26,0,3,4,-0.26
False,0,4,2,1,0,-0.04
False,0,19,0,7,1,-0.19
False,0,15,0,6,1,-0.15
False,0,4,4,0,0,-0.04
True,9,13,4,0,1,4.29
True,1,34,4,0,1,0.1700001
False,0,16,4,0,2,-0.25
False,0,10,5,0,2,-0.09999999
False,0,19,4,1,1,-0.19
True,7,14,4,0,2,3.37
False,0,3,2,0,0,-0.03
False,0,14,3,0,2,-0.14
False,0,28,0,4,3,-0.3699999
False,0,37,0,3,2,-0.3699999
False,0,10,3,0,2,-0.09999999
