VITTORIA,HP,N MOSSE,N ATTACCHI MISCHIA,N ATTACCHI DISTANZA,N POZIONI,REWARD
True,20,19,3,2,3,9.81
False,0,15,5,2,2,-0.15
True,12,17,3,4,0,5.83
True,3,5,5,0,0,1.45
True,5,15,5,1,1,2.35
True,11,8,5,1,0,5.42
False,0,10,5,0,2,-0.09999999
True,15,38,4,1,4,7.12
True,11,22,4,3,3,5.28
True,8,22,5,1,2,3.78
True,18,11,4,1,1,8.89
True,8,19,5,1,1,3.81
False,0,24,7,1,1,-0.24
True,8,31,4,4,1,3.69
False,0,14,4,0,0,-0.14
True,2,10,10,0,1,0.9
True,8,18,7,2,3,3.82
True,9,10,6,0,1,4.4
False,0,15,4,1,1,-0.15
True,14,9,3,3,2,6.91
True,7,45,4,3,5,3.05
True,3,13,7,0,2,1.37
True,8,8,4,1,1,3.92
True,8,18,4,2,0,3.82
True,8,4,3,1,0,3.96
True,16,23,2,3,2,7.77
True,1,9,5,0,1,0.41
False,0,9,9,0,1,-0.08999999
True,4,23,7,2,3,1.77
True,8,8,6,2,0,3.92
False,0,27,6,2,1,-0.27
True,20,13,2,4,2,9.87
False,0,7,3,1,0,-0.06999999
False,0,25,9,1,3,-0.25
True,19,4,4,0,1,9.46
True,4,8,6,0,1,1.92
True,13,5,3,1,0,6.45
True,3,27,5,1,1,1.23
True,19,7,3,1,2,9.43
True,2,31,7,0,1,0.6900001
True,6,19,6,4,1,2.81
True,3,12,4,1,2,1.38
False,0,10,6,0,1,-0.09999999
True,7,18,4,1,1,3.32
False,0,9,5,0,2,-0.08999999
True,1,18,6,1,1,0.32
True,8,20,4,0,3,3.8
True,6,11,5,0,2,2.89
True,1,23,7,4,1,0.27
True,12,9,5,0,1,5.91
True,19,3,3,0,1,9.47
True,2,11,6,2,1,0.89
True,1,16,6,0,2,0.34
True,15,29,3,2,2,7.21
False,0,11,3,3,1,-0.11
False,0,9,5,1,0,-0.08999999
True,11,8,6,1,0,5.42
False,0,38,4,2,1,-0.3799999
True,7,11,4,1,1,3.39
True,15,20,2,4,0,7.3
True,4,27,4,3,2,1.73
True,11,9,4,0,2,5.41
False,0,11,5,1,2,-0.11
False,0,15,5,0,3,-0.15
True,15,11,5,0,2,7.39
True,12,7,3,1,0,5.93
False,0,27,8,0,1,-0.27
True,12,25,2,3,2,5.75
False,0,48,4,3,4,-0.4799998
False,0,10,6,1,1,-0.09999999
True,2,11,6,1,1,0.89
False,0,12,5,0,1,-0.12
False,0,13,5,1,1,-0.13
True,12,7,4,1,0,5.93
True,4,9,6,0,1,1.91
True,10,6,5,0,0,4.94
True,10,16,3,3,3,4.84
True,7,13,4,1,1,3.37
True,6,11,5,2,1,2.89
True,8,12,5,1,1,3.88
True,11,10,4,1,0,5.4
False,0,31,4,3,2,-0.31
True,10,17,4,3,1,4.83
False,0,11,5,0,0,-0.11
True,13,29,3,3,2,6.21
True,11,16,5,2,1,5.34
False,0,17,6,2,2,-0.17
False,0,4,4,0,0,-0.04
True,12,9,3,1,1,5.91
True,15,15,5,1,3,7.35
True,12,19,5,3,1,5.81
True,8,11,5,1,1,3.89
True,9,6,6,0,0,4.44
True,8,12,6,0,1,3.88
False,0,25,3,1,1,-0.25
True,10,12,5,2,0,4.88
True,9,9,5,0,2,4.41
True,8,20,5,2,3,3.8
True,6,8,8,0,0,2.92
True,19,10,4,1,2,9.4
False,0,26,5,1,3,-0.26
False,0,21,4,3,2,-0.21
True,9,29,4,2,0,4.21
True,13,18,3,4,1,6.32
True,4,13,4,1,2,1.87
False,0,16,4,1,1,-0.16
True,16,28,4,3,2,7.72
True,20,29,1,6,4,9.71
True,7,20,5,2,3,3.3
False,0,14,5,1,0,-0.14
True,10,20,4,1,3,4.8
True,13,21,4,4,1,6.29
False,0,31,6,4,2,-0.31
True,7,10,5,0,2,3.4
True,10,6,4,0,1,4.94
True,11,17,6,0,1,5.33
True,6,15,6,0,2,2.85
True,3,11,6,0,1,1.39
True,9,38,5,4,1,4.12
True,18,11,1,4,2,8.89
True,1,25,6,3,4,0.25
True,17,8,3,0,2,8.42
True,2,12,5,1,2,0.88
