VITTORIA,HP,N MOSSE,N ATTACCHI MISCHIA,N ATTACCHI DISTANZA,N POZIONI,REWARD
False,0,29,4,0,2,-0.29
True,11,21,6,0,4,5.29
False,0,14,7,0,1,-0.14
False,0,15,4,0,1,-0.15
True,3,9,9,0,0,1.41
False,0,7,4,0,0,-0.06999999
True,6,7,6,0,0,2.93
False,0,6,6,0,1,-0.05999999
True,2,28,7,0,1,0.72
True,11,18,3,0,4,5.32
True,9,10,7,0,1,4.4
True,6,39,4,0,3,2.61
True,5,24,6,0,2,2.26
True,9,6,6,0,0,4.44
True,2,41,6,0,1,0.5900002
False,0,8,4,0,1,-0.07999999
True,3,20,7,0,3,1.3
False,0,96,3,0,2,-0.9599994
False,0,28,3,0,2,-0.28
False,0,54,5,0,6,-0.5399998
True,8,36,7,0,3,3.64
True,3,8,6,0,1,1.42
True,11,12,6,0,1,5.38
False,0,35,4,0,1,-0.3499999
False,0,22,5,0,1,-0.22
False,0,33,6,0,1,-0.33
False,0,44,4,0,3,-0.4399998
False,0,44,4,0,2,-0.4399998
False,0,38,6,0,2,-0.3799999
False,0,20,6,0,1,-0.2
False,0,31,6,0,1,-0.31
True,11,11,4,0,3,5.39
True,11,12,5,0,1,5.38
False,0,11,5,0,2,-0.11
True,13,8,5,0,2,6.42
True,7,8,7,0,0,3.42
True,18,4,4,0,1,8.96
True,3,64,6,0,6,0.8600003
True,5,15,5,0,2,2.35
False,0,29,7,0,2,-0.29
True,8,30,5,0,1,3.7
True,11,6,4,0,1,5.44
False,0,10,5,0,1,-0.09999999
True,11,35,5,0,3,5.15
True,15,8,4,0,1,7.42
True,2,5,5,0,0,0.95
False,0,25,7,0,2,-0.25
False,0,27,8,0,1,-0.27
True,10,8,4,0,2,4.92
False,0,4,4,0,0,-0.04
True,3,22,6,0,3,1.28
True,9,7,4,0,1,4.43
False,0,79,5,0,3,-0.7899995
True,6,9,5,0,1,2.91
False,0,94,4,0,1,-0.9399994
True,10,6,4,0,0,4.94
True,2,23,7,0,1,0.77
True,5,8,5,0,1,2.42
True,10,15,5,0,0,4.85
False,0,27,5,0,1,-0.27
False,0,26,4,0,1,-0.26
True,12,6,4,0,2,5.94
True,3,15,7,0,1,1.35
False,0,25,5,0,2,-0.25
True,19,12,4,0,3,9.38
True,5,25,5,0,2,2.25
True,3,14,6,0,1,1.36
True,1,21,7,0,3,0.29
True,8,48,5,0,3,3.52
True,7,6,5,0,1,3.44
False,0,51,4,0,3,-0.5099998
False,0,19,5,0,3,-0.19
True,10,6,5,0,0,4.94
False,0,17,8,0,2,-0.17
True,2,17,6,0,2,0.83
False,0,49,6,0,3,-0.4899998
True,5,24,5,0,3,2.26
False,0,30,8,0,3,-0.3
False,0,7,6,0,0,-0.06999999
True,5,26,8,0,1,2.24
True,12,10,6,0,0,5.9
False,0,15,4,0,1,-0.15
True,9,50,5,0,2,4
True,11,8,5,0,1,5.42
True,4,21,5,0,2,1.79
True,7,15,6,0,2,3.35
True,5,19,5,0,3,2.31
True,7,74,7,0,2,2.76
True,4,37,6,0,3,1.63
True,20,4,4,0,1,9.96
True,4,13,6,0,1,1.87
False,0,28,5,0,2,-0.28
True,5,12,5,0,1,2.38
False,0,21,4,0,1,-0.21
False,0,8,5,0,1,-0.07999999
False,0,10,9,0,0,-0.09999999
False,0,21,7,0,2,-0.21
True,5,39,6,0,1,2.11
True,11,27,5,0,3,5.23
True,17,5,5,0,1,8.45
False,0,26,4,0,1,-0.26
False,0,20,5,0,2,-0.2
True,7,130,6,0,1,2.200001
False,0,4,4,0,0,-0.04
True,2,57,6,0,1,0.4300002
False,0,54,4,0,4,-0.5399998
True,9,13,4,0,1,4.37
False,0,25,5,0,3,-0.25
False,0,8,6,0,1,-0.07999999
False,0,12,5,0,1,-0.12
True,7,29,6,0,1,3.21
True,16,9,4,0,2,7.91
True,14,14,5,0,2,6.86
True,13,16,3,0,2,6.34
True,7,4,4,0,1,3.46
True,8,13,5,0,2,3.87
False,0,21,6,0,1,-0.21
True,10,35,5,0,3,4.65
False,0,19,4,0,2,-0.19
True,1,13,5,0,2,0.37
False,0,77,7,0,1,-0.7699996
False,0,47,3,0,4,-0.4699998
True,7,14,5,0,1,3.36
True,10,19,6,0,0,4.81
False,0,15,4,0,2,-0.15
True,11,56,6,0,1,4.94
True,5,64,6,0,3,1.86
True,5,38,6,0,2,2.12
False,0,20,5,0,2,-0.2
False,0,14,2,0,2,-0.14
True,4,28,6,0,1,1.72
True,11,12,6,0,2,5.38
False,0,21,4,0,2,-0.21
False,0,19,5,0,1,-0.19
False,0,19,3,0,2,-1.709999
True,1,30,5,0,4,0.2
False,0,75,4,0,2,-0.7499996
True,11,20,7,0,2,5.3
True,15,5,5,0,1,7.45
False,0,34,5,0,2,-0.3399999
True,17,10,4,0,3,8.4
False,0,32,3,0,2,-0.32
False,0,21,2,0,2,-0.21
False,0,20,7,0,3,-0.2
False,0,43,7,0,1,-0.4299999
False,0,24,4,0,1,-0.24
True,10,12,5,0,1,4.88
True,18,8,4,0,2,8.92
True,11,10,6,0,1,5.4
False,0,74,3,0,1,-0.7399996
True,9,103,5,0,2,3.470001
True,14,13,4,0,2,6.87
True,9,50,5,0,2,4
False,0,10,4,0,0,-0.09999999
True,15,4,4,0,1,7.46
False,0,14,5,0,2,-0.14
True,10,22,6,0,3,4.78
False,0,72,4,0,2,-0.7199996
False,0,45,5,0,2,-0.4499998
True,13,8,6,0,1,6.42
False,0,68,5,0,2,-2.159998
True,4,17,7,0,3,1.83
True,2,17,5,0,2,0.83
False,0,38,4,0,1,-0.3799999
False,0,24,6,0,3,-0.24
False,0,38,5,0,5,-0.3799999
False,0,32,7,0,1,-0.32
False,0,16,3,0,1,-0.16
True,4,15,5,0,3,1.85
True,2,18,7,0,1,0.82
False,0,35,4,0,2,-0.3499999
False,0,40,1,0,5,-0.3999999
True,12,23,5,0,0,5.77
True,14,11,5,0,2,6.89
True,2,40,6,0,2,0.6000001
False,0,14,4,0,1,-0.14
False,0,22,3,0,1,-0.22
False,0,18,7,0,2,-0.18
True,3,5,5,0,0,1.45
False,0,12,5,0,2,-0.12
True,15,11,5,0,2,7.39
True,1,54,7,0,1,-0.03999978
True,10,28,5,0,4,4.72
False,0,36,4,0,2,-0.3599999
False,0,130,5,0,2,-1.299999
True,11,9,4,0,2,5.41
True,9,6,4,0,1,4.44
True,17,30,4,0,4,8.2
False,0,71,5,0,3,-0.7099996
False,0,18,5,0,2,-0.18
True,8,39,4,0,3,3.61
True,2,9,5,0,1,0.91
True,8,12,5,0,1,3.88
False,0,10,4,0,1,-0.09999999
True,20,4,4,0,1,9.96
False,0,11,7,0,0,-0.11
False,0,43,9,0,2,-0.4299999
True,2,24,5,0,4,0.76
False,0,10,3,0,0,-0.09999999
True,3,19,6,0,1,1.31
True,17,10,4,0,1,8.4
True,10,10,4,0,0,4.9
True,1,29,5,0,3,0.21
True,1,30,5,0,5,0.2
True,16,5,4,0,2,7.95
True,12,16,4,0,3,5.84
True,6,30,5,0,4,2.7
True,4,16,5,0,2,1.84
True,1,30,5,0,2,0.2
True,7,81,4,0,4,2.690001
False,0,63,6,0,1,-0.6299997
True,10,5,3,0,1,4.95
False,0,12,5,0,2,-0.12
True,1,59,5,0,2,-0.08999974
False,0,23,5,0,2,-0.23
True,13,20,6,0,1,6.3
True,14,16,4,0,3,6.84
True,18,12,4,0,3,8.88
True,17,14,5,0,2,8.36
True,6,28,5,0,3,2.72
True,5,8,8,0,0,2.42
False,0,9,5,0,1,-0.08999999
False,0,16,5,0,2,-0.16
True,3,36,6,0,4,1.14
False,0,89,6,0,3,-0.8899994
True,8,25,6,0,4,3.75
True,8,21,6,0,1,3.79
True,13,13,6,0,1,6.37
True,1,26,5,0,2,0.24
True,2,13,6,0,1,0.87
True,2,14,5,0,2,0.86
False,0,63,5,0,4,-0.6299997
False,0,113,5,0,4,-1.129999
True,15,9,4,0,2,7.41
False,0,16,4,0,0,-1.629999
True,6,30,5,0,0,2.7
False,0,23,5,0,3,-0.23
True,9,7,5,0,1,4.43
True,2,21,5,0,3,0.79
True,13,8,4,0,1,6.42
True,13,33,8,0,2,6.17
False,0,12,7,0,1,-0.12
True,14,7,4,0,1,6.93
True,3,15,5,0,3,1.35
True,17,4,4,0,1,8.46
True,1,52,6,0,2,-0.0199998
True,5,13,5,0,2,2.37
False,0,19,6,0,2,-0.19
True,6,18,5,0,1,2.82
True,10,27,6,0,2,4.73
False,0,20,4,0,2,-0.2
True,13,24,4,0,4,6.26
True,10,7,5,0,0,4.93
False,0,31,7,0,1,-0.31
True,16,8,3,0,1,7.92
False,0,35,4,0,3,-0.3499999
True,4,87,7,0,3,1.130001
True,2,59,7,0,4,0.3200004
True,4,13,6,0,1,1.87
False,0,14,4,0,1,-0.14
False,0,9,7,0,1,-0.08999999
False,0,14,6,0,2,-0.14
False,0,24,5,0,2,-0.24
True,1,23,5,0,3,0.27
False,0,10,5,0,1,-0.09999999
True,6,18,6,0,1,2.82
False,0,19,4,0,3,-0.19
True,16,10,4,0,1,7.9
False,0,31,4,0,0,-0.31
False,0,9,6,0,2,-0.08999999
False,0,23,3,0,3,-0.23
True,10,16,5,0,3,4.84
False,0,10,5,0,2,-0.09999999
False,0,15,4,0,2,-0.15
True,6,33,7,0,1,2.67
True,5,19,5,0,2,2.31
False,0,16,5,0,1,-0.16
True,1,16,5,0,1,0.34
False,0,10,2,0,0,-0.09999999
