VITTORIA,HP,N MOSSE,N ATTACCHI MISCHIA,N ATTACCHI DISTANZA,N POZIONI,REWARD
False,0,16,4,0,1,-0.16
True,20,84,5,0,2,9.16
True,19,20,5,0,1,7.79
True,17,5,5,0,1,8.45
True,20,151,5,0,1,8.49
True,17,109,7,0,4,7.41
True,12,97,14,0,1,5.03
True,17,86,6,0,2,7.64
True,18,25,6,0,1,8.75
True,14,117,5,0,6,5.83
True,20,21,4,0,1,9.79
True,20,151,6,0,2,6.98
True,18,115,5,0,3,7.85
True,20,60,5,0,1,9.4
True,20,47,6,0,1,8.02
True,20,18,4,0,0,9.82
True,20,93,5,0,3,9.07
True,16,72,4,0,3,7.28
True,15,16,8,0,0,7.34
True,17,74,7,0,2,7.76
True,20,28,5,0,1,9.72
True,12,40,5,0,1,5.6
True,20,103,7,0,3,8.97
True,15,77,5,0,0,6.73
True,15,45,4,0,0,7.05
True,15,68,7,0,2,6.82
True,12,59,6,0,0,5.41
True,20,33,5,0,2,9.67
True,13,123,10,0,8,5.27
True,16,73,5,0,3,7.27
True,15,89,3,0,5,6.61
True,20,31,5,0,3,9.69
True,20,85,5,0,2,9.15
True,10,41,8,0,2,4.59
True,20,62,3,0,1,9.38
True,18,149,6,0,3,7.51
True,20,23,5,0,1,9.77
True,20,68,4,0,1,9.32
True,11,135,5,0,4,4.15
True,15,26,5,0,3,5.73
True,20,71,6,0,0,9.29
True,20,84,5,0,5,9.16
True,20,91,5,0,3,7.58
True,15,73,5,0,3,5.26
True,20,57,5,0,1,9.43
True,17,112,5,0,4,5.87
True,17,43,6,0,2,8.07
True,20,23,4,0,4,9.77
True,19,70,6,0,2,8.8
True,14,9,6,0,1,5.4
True,19,113,8,0,5,8.37
True,14,37,5,0,3,5.12
True,20,43,6,0,2,9.57
True,14,42,6,0,3,6.58
True,10,32,7,0,1,4.68
True,6,13,6,0,0,2.87
True,20,48,4,0,2,8.01
True,20,59,4,0,4,9.41
True,16,10,6,0,0,7.9
True,20,82,5,0,1,9.18
True,20,32,7,0,3,9.68
True,20,56,4,0,1,7.93
True,20,84,4,0,4,9.16
True,16,68,8,0,2,7.32
True,20,84,5,0,1,9.16
True,20,6,4,0,1,9.94
True,20,4,4,0,1,9.96
True,16,35,4,0,3,7.65
True,19,40,5,0,3,7.59
True,14,42,5,0,3,6.58
True,20,22,4,0,3,9.78
True,12,59,6,0,2,5.41
True,16,128,9,0,1,6.72
True,17,17,4,0,0,8.33
True,19,56,7,0,1,8.94
True,20,21,8,0,1,9.79
True,20,55,4,0,1,7.94
True,20,61,5,0,4,9.39
True,12,128,5,0,2,4.72
True,20,110,4,0,5,8.9
True,20,121,5,0,3,8.79
True,20,115,5,0,2,8.85
True,14,65,6,0,1,6.35
True,11,25,5,0,2,5.25
True,10,19,5,0,3,4.81
True,15,75,4,0,3,6.75
True,20,85,5,0,3,9.15
True,20,24,5,0,3,9.76
True,15,11,4,0,1,7.39
True,20,15,4,0,1,9.85
True,20,29,4,0,2,9.71
True,14,91,5,0,6,6.09
True,20,121,8,0,1,8.79
True,16,22,4,0,2,7.78
True,15,34,5,0,5,7.16
True,20,141,5,0,4,8.59
True,20,53,5,0,3,9.47
True,17,13,4,0,0,8.37
True,20,37,5,0,2,9.63
True,14,7,5,0,1,6.93
True,18,73,5,0,2,8.27
True,16,120,7,0,0,6.8
True,15,32,6,0,1,5.67
True,16,28,5,0,3,7.72
True,20,16,4,0,3,9.84
True,15,90,7,0,4,6.6
True,20,19,4,0,2,9.81
True,16,60,4,0,3,7.4
True,17,76,6,0,3,7.74
True,20,88,5,0,2,9.12
True,17,45,5,0,0,8.05
True,15,14,4,0,0,7.36
True,15,142,6,0,5,6.08
True,20,48,7,0,3,9.52
True,20,71,5,0,1,9.29
