VITTORIA,HP,N MOSSE,N ATTACCHI MISCHIA,N ATTACCHI DISTANZA,N POZIONI,REWARD
True,10,19,5,2,2,4.81
True,16,77,2,5,3,7.23
True,20,37,2,2,4,9.63
True,20,10,2,2,2,9.9
True,20,18,2,3,4,9.82
True,19,4,4,0,1,9.46
True,20,11,5,3,1,9.89
True,20,14,2,3,0,9.86
True,15,21,1,4,0,7.29
True,17,46,6,6,1,8.04
True,20,8,2,0,1,9.92
True,19,13,6,2,2,9.37
True,20,32,3,4,1,9.68
True,20,33,3,4,3,9.67
True,20,20,1,4,3,9.8
True,15,22,4,1,3,7.28
True,15,47,1,5,1,7.03
True,15,42,5,3,1,7.08
True,19,25,1,4,5,9.25
True,18,80,0,7,1,8.200001
True,10,44,0,7,2,4.56
True,20,99,5,3,2,9.01
True,20,17,2,2,1,9.83
True,9,24,9,3,2,4.26
True,20,32,5,1,5,9.68
True,20,32,1,4,1,9.68
True,18,43,1,5,2,8.57
True,6,11,3,5,2,2.89
True,8,13,9,2,0,3.87
True,20,18,3,2,2,9.82
True,15,14,3,1,1,7.36
True,20,35,4,2,1,9.65
True,20,20,3,2,4,9.8
True,20,11,3,4,0,9.89
True,19,33,4,0,2,9.17
True,20,19,2,3,1,9.81
True,16,13,4,0,3,7.87
True,20,13,2,3,2,9.87
True,20,50,4,3,2,9.5
True,20,21,2,2,1,9.79
True,20,25,1,4,3,9.75
True,20,134,4,6,2,8.660001
True,20,16,4,4,1,9.84
True,20,56,3,3,1,9.440001
True,9,51,7,5,2,3.99
True,20,4,3,1,1,9.96
True,16,46,3,8,3,7.54
True,13,37,1,5,2,6.13
True,16,55,4,5,3,7.45
True,17,16,5,3,2,8.34
True,20,86,2,4,2,9.14
True,20,6,3,1,1,9.94
True,20,14,2,3,1,9.86
True,14,23,4,1,2,6.77
True,12,41,6,5,1,5.59
True,13,116,3,3,1,5.340001
True,20,14,3,6,0,9.86
True,16,50,5,5,3,7.5
True,16,47,0,5,2,7.53
True,20,51,3,1,3,9.49
True,20,13,3,2,0,9.87
True,15,24,1,3,1,7.26
True,14,65,2,6,4,6.35
True,20,55,0,7,2,9.45
True,20,5,0,4,0,9.95
True,20,29,3,2,3,9.71
True,20,5,2,0,1,9.95
True,20,9,4,1,0,9.91
True,20,29,1,5,1,9.71
True,20,17,1,4,3,9.83
True,17,32,4,6,2,8.18
True,16,32,2,3,1,7.68
True,20,112,0,5,3,8.880001
True,20,11,3,2,0,9.89
True,20,15,2,1,2,9.85
True,20,80,2,4,5,9.200001
True,20,20,1,4,2,9.8
True,18,16,0,4,1,8.84
True,15,82,3,5,4,6.68
True,20,77,3,4,2,9.23
True,20,48,4,0,2,9.52
True,20,16,5,1,0,9.84
True,20,66,2,6,4,9.34
True,16,13,6,3,0,7.87
True,19,21,0,7,1,9.29
True,18,45,0,4,1,8.55
True,17,4,3,1,1,8.46
True,20,26,5,2,1,9.74
True,19,12,2,3,1,9.38
True,20,94,2,4,3,9.06
True,16,131,2,12,2,6.690001
True,16,30,4,2,3,7.7
True,20,23,3,5,2,9.77
True,20,17,5,1,1,9.83
True,19,38,1,5,3,9.12
True,20,71,2,8,1,9.29
True,19,62,2,3,3,8.88
True,20,92,4,2,5,9.080001
True,20,27,2,2,4,9.73
True,20,34,1,4,3,9.66
True,20,19,2,2,2,9.81
True,10,139,0,7,1,3.610001
True,20,26,1,3,4,9.74
True,20,9,3,2,0,9.91
True,20,43,3,3,2,9.57
True,15,14,4,2,0,7.36
True,17,88,2,2,6,7.62
True,20,11,5,3,0,9.89
True,19,52,3,5,2,8.98
True,20,37,3,6,2,9.63
True,16,33,3,1,1,7.67
True,20,9,5,1,0,9.91
True,20,55,1,4,0,9.45
True,16,36,4,2,4,7.64
True,17,6,5,0,0,8.44
True,20,31,2,5,1,9.69
True,20,42,3,2,3,9.58
True,20,9,2,1,2,9.91
True,20,84,0,6,2,9.160001
True,17,43,1,7,1,8.07
True,16,23,4,2,1,7.77
True,20,16,1,3,2,9.84
True,20,134,3,7,5,8.660001
True,16,60,5,0,4,7.4
True,19,13,4,3,2,9.37
True,20,28,1,5,0,9.72
True,20,54,2,3,0,9.46
True,19,18,3,1,1,9.32
True,17,51,3,2,3,7.99
True,20,10,3,1,2,9.9
True,13,16,6,1,0,6.34
True,13,83,2,3,1,5.670001
True,19,139,2,5,2,8.110001
True,20,12,1,2,3,9.88
True,19,40,4,1,1,9.1
True,20,8,5,1,1,9.92
True,15,20,4,3,2,7.3
True,20,6,4,2,0,9.94
True,1,28,1,10,1,0.22
True,20,131,1,4,2,8.690001
True,18,26,3,3,4,8.74
True,15,77,1,11,4,6.73
True,20,29,4,1,2,9.71
True,20,38,2,4,2,9.62
True,20,11,2,0,2,9.89
True,20,27,4,3,0,9.73
True,20,28,2,3,3,9.72
True,15,17,2,3,1,7.33
True,17,11,4,2,2,8.39
True,20,25,1,3,2,9.75
True,16,30,2,6,1,7.7
True,17,12,2,3,1,8.38
True,20,8,5,2,1,8.400002
True,17,98,1,4,5,7.52
True,14,31,7,5,3,6.69
True,11,19,3,3,1,5.31
True,14,123,0,5,1,5.770001
True,16,137,0,8,3,6.630001
True,14,28,3,4,0,6.72
True,20,25,2,3,3,9.75
True,15,24,0,5,2,7.26
True,15,9,7,1,0,7.41
True,15,14,2,4,0,7.36
True,13,18,3,2,1,6.32
True,15,40,6,0,5,7.1
True,17,41,2,6,0,8.09
True,19,106,1,10,3,8.440001
True,20,59,4,4,5,9.41
True,20,28,3,1,2,9.72
True,16,94,3,2,4,7.06
True,13,107,1,7,1,5.430001
True,20,25,4,3,3,9.75
True,17,11,0,4,0,8.39
True,20,12,2,1,2,9.88
True,20,16,3,2,1,9.84
True,20,17,1,4,1,9.83
True,16,67,2,4,3,7.33
True,17,41,1,6,1,8.09
True,20,23,2,4,3,9.77
True,15,22,3,5,1,7.28
True,20,77,1,8,2,9.23
True,12,27,3,4,0,5.73
True,17,21,1,3,2,8.29
True,8,36,5,4,1,3.64
True,20,47,3,2,4,9.53
True,20,21,2,2,1,9.79
True,19,15,4,3,1,9.35
True,15,11,3,2,0,7.39
True,20,69,5,0,3,9.31
True,18,99,3,5,2,8.01
True,20,12,4,5,0,9.88
True,19,17,3,2,1,9.33
True,10,34,6,1,1,4.66
True,20,6,2,1,1,9.94
