VITTORIA,HP,N MOSSE,N ATTACCHI MISCHIA,N ATTACCHI DISTANZA,N POZIONI,REWARD
True,20,20,3,5,1,9.81
True,20,33,2,4,0,9.68
True,20,39,1,5,1,9.62
True,16,11,3,1,1,7.9
True,18,27,5,1,1,8.65
True,20,27,3,2,0,9.74
True,17,49,3,2,1,7.57
True,13,44,0,9,1,6.07
True,20,29,2,5,2,9.72
True,20,26,5,2,1,9.66
True,18,30,3,2,3,8.71
True,16,20,5,3,1,7.63
True,16,5,3,2,0,7.96
True,17,14,5,1,1,8.37
True,19,32,6,1,1,9.19
True,20,41,1,3,2,9.51
True,18,34,2,6,2,8.67
True,20,19,3,4,0,9.73
True,13,40,5,1,1,6.11
True,20,27,5,1,0,9.74
True,20,23,3,3,1,9.78
True,16,19,2,2,1,7.82
True,20,30,2,2,0,9.62
True,20,38,4,4,2,9.45
True,20,62,4,2,1,9.39
True,8,54,1,4,1,3.47
True,20,16,5,0,0,9.85
True,20,14,5,2,1,9.87
True,20,28,4,1,0,9.64
True,14,27,3,1,1,6.74
True,20,50,4,0,1,9.51
True,6,47,4,1,1,2.45
True,18,4,3,0,1,8.97
True,20,14,5,0,0,9.78
True,20,58,6,3,2,9.43
True,20,18,4,1,1,9.83
True,20,30,4,1,0,9.44
True,20,17,2,3,1,9.84
True,20,52,4,3,0,9.49
True,20,69,3,2,0,7.34
True,19,21,5,3,1,9.12
True,20,41,4,0,0,9.6
True,12,29,3,4,1,5.72
True,14,73,7,6,4,6.28
True,20,34,5,2,0,9.67
True,20,13,2,3,1,9.88
True,20,11,3,2,1,9.9
True,20,25,4,3,0,9.67
True,18,18,0,4,2,8.83
True,20,45,1,7,2,9.29
True,20,19,5,0,2,9.82
True,20,10,4,1,1,9.91
True,20,21,4,2,0,9.8
True,19,14,2,3,1,9.28
True,13,33,0,8,2,6.18
True,20,21,1,3,2,9.8
True,20,16,4,5,2,9.85
True,10,31,5,2,1,4.7
True,16,29,3,3,1,7.72
True,14,30,3,3,1,6.71
True,20,17,2,3,1,9.84
True,20,12,3,2,0,9.89
True,20,47,1,9,1,9.54
True,20,38,5,2,1,9.63
True,20,26,3,3,2,9.75
True,20,10,4,2,1,9.91
True,9,21,5,1,1,4.3
True,16,24,5,1,1,7.77
True,20,14,3,1,0,9.87
True,20,7,5,0,0,9.94
True,19,30,3,4,1,9.21
True,11,12,2,3,0,5.39
True,17,30,4,3,2,8.21
True,17,16,3,4,1,8.35
True,7,37,7,6,1,3.14
True,20,34,3,2,0,9.67
True,7,10,4,0,1,3.41
True,20,27,1,6,3,9.74
True,19,25,6,2,3,9.26
True,20,41,3,6,1,9.6
True,20,33,2,3,3,9.59
True,20,62,5,0,1,9.12
True,20,9,2,2,1,9.92
True,20,19,5,3,1,9.82
True,18,83,2,6,1,7.82
True,19,18,2,3,1,9.33
True,20,18,5,1,0,9.74
True,1,26,7,1,3,0.25
True,20,29,8,2,2,9.63
True,17,16,4,1,1,8.35
True,20,35,5,5,1,9.57
True,19,9,4,2,0,9.42
True,20,31,4,2,2,9.7
True,20,9,5,0,0,9.92
True,14,17,3,2,1,6.75
True,20,23,2,4,3,9.78
True,15,36,11,1,1,7.15
True,20,18,3,1,1,9.74
True,20,28,4,1,1,9.64
True,20,26,5,2,2,9.75
True,20,46,5,2,0,9.37
True,20,19,4,4,1,9.82
True,15,17,6,0,2,7.34
True,20,21,5,0,2,9.8
True,20,23,4,2,1,9.69
True,10,14,3,6,1,4.87
True,20,36,4,2,1,9.65
True,20,9,3,2,1,9.92
True,20,21,0,5,0,9.8
True,20,29,4,2,2,9.72
True,17,21,5,3,1,8.3
True,18,34,11,4,2,8.67
True,20,36,1,3,0,9.65
True,20,14,4,0,1,9.87
True,20,17,5,3,1,9.84
True,20,34,4,3,3,9.49
True,15,17,3,4,1,7.34
True,20,19,4,1,0,9.82
True,20,27,5,1,2,9.74
True,13,20,4,3,1,6.31
True,20,52,5,4,3,9.49
True,19,15,4,1,1,9.27
True,20,16,2,4,1,9.85
True,10,33,3,3,1,3.42
True,14,32,6,1,3,6.69
True,20,38,1,5,2,9.63
True,20,24,4,3,1,9.77
True,20,44,3,6,1,9.57
True,20,33,2,3,0,9.59
True,20,9,3,1,0,9.92
True,20,30,1,3,1,9.53
True,20,17,1,3,0,9.84
True,20,18,2,3,0,9.83
True,20,20,4,4,1,9.72
True,20,24,3,2,1,9.77
True,14,32,2,4,1,6.6
True,20,14,5,1,0,9.87
True,20,47,1,4,0,9.54
True,20,15,4,1,1,9.86
True,18,6,4,0,1,8.95
True,20,33,3,2,0,9.68
True,20,29,3,1,0,9.63
True,20,28,4,1,2,9.73
True,20,49,2,2,0,9.16
True,20,15,4,2,0,9.86
True,17,6,5,0,0,8.45
True,20,18,5,2,1,9.83
True,17,15,1,4,1,8.36
True,20,28,3,3,0,9.46
True,20,38,4,4,0,9.54
True,20,27,0,5,1,9.38
True,20,33,3,5,2,9.5
True,20,34,3,2,1,9.67
True,15,26,9,1,1,7.25
True,20,21,3,2,1,9.8
True,14,57,5,4,4,6.26
True,20,14,3,2,1,9.87
True,13,23,3,2,1,6.28
True,19,29,7,2,1,9.22
True,20,21,7,3,0,9.8
True,16,48,5,6,1,7.53
True,20,32,3,2,0,9.69
True,20,12,3,1,0,9.89
True,17,44,3,1,1,8.07
True,20,51,4,2,3,9.5
True,20,21,3,1,1,9.53
True,20,21,2,3,0,9.8
True,17,14,2,4,1,8.37
True,20,40,2,4,1,9.61
True,13,21,2,3,2,6.21
True,19,17,3,2,1,9.34
True,20,25,1,4,2,9.67
True,20,28,3,3,1,9.73
True,20,35,3,3,1,9.66
True,6,31,7,1,2,2.7
True,20,28,3,1,1,9.73
True,20,25,1,3,0,9.76
True,19,29,4,4,1,9.22
True,20,45,4,1,2,9.47
True,20,22,5,1,0,9.79
True,10,28,8,2,1,4.73
True,15,20,4,3,1,7.31
True,17,28,4,4,1,8.23
True,19,34,8,0,1,9.17
True,20,56,5,2,1,9.36
True,17,13,3,2,1,8.38
True,20,28,2,3,1,9.73
True,10,18,4,0,2,4.65
True,20,23,3,2,0,9.78
True,20,16,2,2,0,9.85
True,20,30,4,1,2,9.71
True,13,45,2,5,0,5.97
True,16,11,4,1,2,7.9
True,20,32,4,2,0,9.69
True,20,15,3,2,0,9.86
True,20,22,4,1,0,9.79
True,20,14,2,3,2,9.87
True,20,19,3,3,3,9.82
True,19,32,2,4,1,8.92
True,20,18,6,1,1,9.83
True,20,26,2,5,1,9.75
True,20,10,3,1,1,9.91
True,8,32,12,3,1,3.6
True,20,16,4,1,0,9.85
True,19,36,3,3,1,8.88
True,20,32,3,2,0,9.69
True,13,16,5,2,1,6.35
True,10,37,5,1,2,4.64
True,20,19,3,2,1,9.82
True,20,19,1,4,0,9.82
True,20,14,5,1,0,9.87
True,20,21,2,3,1,9.8
True,20,36,2,3,0,9.65
True,20,10,4,1,1,9.82
True,20,14,6,2,0,9.87
True,20,41,4,4,1,8.7
True,20,17,5,2,0,9.84
True,2,19,9,1,1,0.82
True,20,23,3,3,1,9.78
True,19,26,5,4,1,9.25
True,20,30,5,1,0,9.71
True,20,11,6,0,1,9.9
True,12,47,7,3,1,5.54
True,20,26,5,2,0,9.75
True,20,45,4,2,1,8.75
True,20,23,3,4,0,9.78
True,20,48,3,2,0,9.53
True,20,13,3,2,0,9.88
False,0,17,4,4,2,-0.17
True,20,23,4,4,0,9.78
True,20,12,0,4,1,9.89
True,14,19,5,0,1,6.82
True,20,20,5,0,1,9.81
True,20,41,4,1,0,9.6
True,14,23,2,2,0,6.78
True,20,22,5,0,1,9.79
True,20,18,1,4,1,9.83
True,10,27,3,2,1,4.74
True,20,34,4,4,1,9.67
True,16,14,3,2,1,7.78
True,16,29,3,2,1,7.54
True,15,16,3,3,1,7.35
True,16,18,3,3,1,7.83
True,20,25,0,5,2,9.76
True,18,13,5,0,1,8.88
True,20,15,3,1,1,9.86
True,4,10,7,0,0,1.91
True,20,23,6,2,1,9.78
True,20,12,3,1,1,9.89
True,19,14,8,0,1,9.37
True,20,20,3,4,0,9.81
True,20,7,3,2,0,9.94
True,20,57,4,1,1,5.93
True,20,14,4,1,1,9.87
True,20,32,3,1,1,9.69
True,20,26,2,3,0,9.75
True,20,44,4,4,2,9.57
True,12,47,3,5,3,5
True,20,43,5,1,1,9.58
True,20,14,3,2,1,9.87
True,18,21,2,3,0,8.8
True,20,9,4,0,1,9.92
True,20,13,3,1,0,9.88
True,11,16,5,0,0,5.35
True,20,5,4,0,1,9.96
True,20,14,0,4,0,9.87
True,13,22,5,3,1,6.29
True,20,23,3,2,0,9.78
True,20,35,3,1,2,9.66
True,15,9,4,0,1,7.42
True,20,17,6,1,0,9.84
True,16,19,3,3,1,7.82
True,16,23,6,1,2,7.69
True,17,15,4,1,1,8.36
